Date,AGG,BIL,BND,EDV,IEF,IEI,SGOV,SHV,SHY,TLH,TLT,VGIT
11/3/2016,86.3207,77.0317,63.3214,89.8062,89.8095,105.7526,0,92.3193,72.2536,109.6886,100.8853,53.3432
14/03/2016,86.3681,77.0317,63.4609,89.9726,89.8758,105.7356,0,92.3193,72.2536,109.8073,101.2021,53.3432
15/03/2016,86.2892,77.0317,63.3989,90.0161,89.8592,105.7441,0,92.3276,72.2792,109.8231,101.2972,53.335
16/03/2016,86.6599,77.0486,63.6468,90.0956,90.3315,106.1866,0,92.336,72.4243,110.3848,101.5982,53.5554
17/03/2016,86.8414,77.0317,63.7863,90.8047,90.4309,106.2632,0,92.3444,72.4158,110.6222,102.0179,53.5962
18/03/2016,86.9124,77.0317,63.8405,91.029,90.5883,106.4844,0,92.336,72.4328,110.8358,102.2319,53.7105
21/03/2016,86.7231,77.0486,63.7243,90.0657,90.3315,106.2547,0,92.3444,72.4243,110.2978,101.4477,53.6207
22/03/2016,86.6679,77.0486,63.7088,90.073,90.1409,106.1355,0,92.336,72.3816,110.1475,101.4239,53.5064
23/03/2016,86.8572,77.0317,63.8483,91.6445,90.5552,106.3908,0,92.336,72.4243,110.8754,102.5725,53.7186
24/03/2016,86.8651,77.0486,63.7708,91.5427,90.464,106.3312,0,92.3611,72.3901,110.6934,102.6121,53.6697
28/03/2016,86.9282,77.0486,63.8018,91.6518,90.5966,106.3822,0,92.3444,72.4072,110.9307,102.7467,53.686
29/03/2016,87.1885,77.0486,64.0653,92.5831,91.2097,106.8418,0,92.3778,72.5438,111.9118,103.824,53.9554
30/03/2016,87.157,77.0486,64.042,91.5427,91.0854,106.9354,0,92.3862,72.5523,111.2314,102.7309,53.9962
31/03/2016,87.4331,77.0486,64.166,92.2484,91.4168,107.1737,0,92.3695,72.5864,111.9672,103.4597,54.1186
1/4/2016,87.3556,77.0486,64.2382,92.5395,91.3902,107.0927,0,92.3611,72.5446,112.021,103.7296,54.0598
4/4/2016,87.4426,77.0486,64.2382,92.6995,91.4981,107.1779,0,92.3779,72.5959,112.0845,103.7931,54.0925
5/4/2016,87.5611,77.0655,64.3547,94.0673,91.8632,107.3994,0,92.3946,72.6215,112.8372,104.9281,54.2314
6/4/2016,87.5453,77.0655,64.3236,93.0415,91.664,107.3057,0,92.3946,72.5959,112.3222,104.1661,54.1415
7/4/2016,87.735,77.0486,64.5333,94.7804,92.137,107.5783,0,92.3946,72.6386,113.1938,105.452,54.3621
8/4/2016,87.6481,77.0655,64.4789,93.8636,91.996,107.5016,0,92.403,72.6386,112.7818,104.7852,54.2968
11/4/2016,87.7114,77.0486,64.4712,93.5944,91.9794,107.5016,0,92.3862,72.63,112.8135,104.6503,54.2804
12/4/2016,87.569,77.0486,64.3702,92.7359,91.6143,107.2716,0,92.403,72.613,112.2984,103.928,54.1579
13/04/2016,87.6086,77.0655,64.409,93.1942,91.6806,107.2205,0,92.403,72.5788,112.449,104.2931,54.1415
14/04/2016,87.4584,77.0655,64.3547,92.5685,91.4649,107.0927,0,92.3946,72.5788,112.0845,103.7931,54.0598
15/04/2016,87.7034,77.0486,64.5022,93.4052,91.7387,107.2716,0,92.3946,72.63,112.5678,104.6821,54.1905
18/04/2016,87.6955,77.0655,64.4789,93.0778,91.6475,107.2205,0,92.4114,72.6215,112.3143,104.2296,54.1497
19/04/2016,87.6876,77.0655,64.5177,92.6486,91.4981,107.0927,0,92.4114,72.5959,112.14,103.9041,54.0761
20/04/2016,87.4742,77.0655,64.3392,91.2807,91.0335,106.8542,0,92.4114,72.5446,111.3713,102.7611,53.9208
21/04/2016,87.3556,77.0486,64.2615,90.4659,90.8841,106.7008,0,92.4114,72.5275,111.1019,102.15,53.8473
22/04/2016,87.3635,77.0655,64.2382,90.1385,90.7845,106.6753,0,92.4197,72.5275,110.9831,101.888,53.8473
25/04/2016,87.2687,77.0486,64.1605,89.6728,90.6849,106.573,0,92.403,72.5104,110.6344,101.4673,53.7574
26/04/2016,87.2291,77.0655,64.0674,88.8288,90.4941,106.4794,0,92.403,72.4934,110.2857,101.0069,53.692
27/04/2016,87.4899,77.0655,64.2615,89.9929,90.992,106.803,0,92.4365,72.5446,111.0702,102.015,53.8963
28/04/2016,87.6639,77.0655,64.3779,90.5095,91.3073,107.0075,0,92.4281,72.5873,111.5139,102.4357,54.0434
29/04/2016,87.656,77.0823,64.4246,91.2298,91.2741,107.0246,0,92.4197,72.613,111.5456,102.6977,54.0271
2/5/2016,87.5966,77.0655,64.3109,89.8402,91.009,106.8779,0,92.4131,72.5865,111.013,101.6637,53.942
3/5/2016,87.755,77.0823,64.4899,91.1789,91.5492,107.2191,0,92.4214,72.6634,111.7829,102.9442,54.122
4/5/2016,87.7945,77.0655,64.5133,91.8919,91.7153,107.3384,0,92.4214,72.6548,112.1401,103.5089,54.212
5/5/2016,88.0163,77.0655,64.63,92.8596,91.9646,107.4834,0,92.4381,72.6805,112.5688,104.2009,54.2857
6/5/2016,87.8817,77.0823,64.5989,92.3284,91.7486,107.3555,0,92.4465,72.6634,112.1877,103.7555,54.2611
9/5/2016,87.9371,77.0823,64.6455,92.5467,91.9231,107.5346,0,92.4465,72.6976,112.4893,104.0816,54.3511
10/5/2016,87.9767,77.0823,64.6455,92.7795,91.9065,107.5175,0,92.4381,72.7147,112.402,104.0896,54.3102
11/5/2016,87.9767,77.0486,64.6611,93.5289,92.0477,107.509,0,92.4381,72.689,112.8148,104.6781,54.3511
12/5/2016,87.8975,77.0486,64.6689,92.9905,91.7984,107.3811,0,92.4214,72.6463,112.4417,104.2009,54.2284
13/05/2016,88.0638,77.0486,64.7389,94.0673,92.1474,107.5004,0,92.4214,72.6548,113.0528,105.211,54.3021
16/05/2016,87.9134,77.0486,64.5989,93.4998,91.815,107.2872,0,92.4298,72.6207,112.4576,104.3043,54.1793
17/05/2016,87.7945,77.0486,64.5522,93.4926,91.6904,107.1594,0,92.4298,72.595,112.4893,104.4793,54.1384
18/05/2016,87.4303,77.0655,64.2487,91.7173,90.9508,106.6732,0,92.4214,72.4669,111.3385,102.9919,53.8356
19/05/2016,87.4857,77.0486,64.3187,92.4012,91.0422,106.7244,0,92.4298,72.4839,111.6242,103.4374,53.8765
20/05/2016,87.5411,77.0655,64.3187,92.5249,91.1004,106.8182,0,92.4131,72.5095,111.6877,103.5169,53.852
23/05/2016,87.5253,77.0823,64.3343,92.7868,91.1586,106.8096,0,92.4214,72.501,111.8385,103.7475,53.9093
24/05/2016,87.4778,77.0486,64.3032,92.1975,91.009,106.6647,0,92.4131,72.4497,111.4734,103.2862,53.852
25/05/2016,87.4937,77.0655,64.2798,91.5354,90.9675,106.6305,0,92.4214,72.4925,111.3623,102.8965,53.8765
26/05/2016,87.6283,77.0655,64.3888,92.2557,91.2499,106.912,0,92.4214,72.5352,111.8703,103.4294,53.942
27/05/2016,87.6124,77.0823,64.3654,91.8483,91.0754,106.6902,0,92.4047,72.4925,111.5448,103.2783,53.8683
31/05/2016,87.6679,77.0823,64.4199,92.1611,91.1835,106.7926,0,92.4131,72.5266,111.8703,103.5248,53.9338
1/6/2016,87.6187,77.0823,64.4425,92.6558,91.1527,106.7328,0,92.4139,72.4762,111.9712,103.9448,53.9371
2/6/2016,87.8409,77.0655,64.5672,93.609,91.4356,106.895,0,92.4222,72.536,112.5198,104.694,53.9863
3/6/2016,88.3169,77.0823,64.9726,95.2314,92.2845,107.5269,0,92.4222,72.6558,113.5692,106.1844,54.314
6/6/2016,88.1979,77.0992,64.8713,94.4821,92.0432,107.3988,0,92.439,72.6387,113.2035,105.3954,54.2566
7/6/2016,88.2773,77.0992,64.8791,94.6639,92.1763,107.5098,0,92.4473,72.6558,113.4341,105.6504,54.2894
8/6/2016,88.3091,77.0992,64.957,95.457,92.2845,107.5269,0,92.4473,72.6729,113.6965,106.2163,54.3386
9/6/2016,88.3725,77.0655,65.0194,96.4319,92.426,107.6037,0,92.4473,72.69,114.0065,106.9017,54.3877
10/6/2016,88.4915,77.0655,65.0818,97.0431,92.7505,107.8172,0,92.4558,72.7327,114.4199,107.4198,54.5024
13/06/2016,88.5629,77.0655,65.0974,97.5742,92.9336,108.0135,0,92.4558,72.7499,114.8254,107.898,54.6253
14/06/2016,88.5233,77.0655,65.0895,97.6543,92.9087,107.9964,0,92.4473,72.7584,114.7459,107.8183,54.5925
15/06/2016,88.7137,77.0655,65.2377,98.2945,93.1917,108.2868,0,92.4473,72.8439,115.0559,108.2327,54.7318
16/06/2016,88.7692,77.0823,65.3079,98.8329,93.2915,108.2526,0,92.4725,72.8011,115.3819,108.7587,54.7154
17/06/2016,88.7057,77.0655,65.2143,98.0035,92.9753,108.1501,0,92.4725,72.8097,114.889,108.0813,54.6417
20/06/2016,88.4598,77.0823,65.0662,96.4538,92.5758,107.8513,0,92.4558,72.7669,114.1575,106.9257,54.486
21/06/2016,88.3963,77.0823,64.9804,96.016,92.3678,107.7318,0,92.4558,72.7156,113.9509,106.4314,54.4533
22/06/2016,88.4518,77.0823,65.0038,96.1185,92.5508,107.8598,0,92.4725,72.7413,114.1575,106.6068,54.527
23/06/2016,88.3011,77.0823,64.8869,94.6323,92.1098,107.5525,0,92.4473,72.7156,113.4102,105.3874,54.3549
24/06/2016,88.7772,77.0655,65.2533,98.1025,93.383,108.3635,0,92.4976,72.8867,115.3581,108.2168,54.8465
27/06/2016,89.1342,77.0655,65.5807,101.0968,94.1903,108.8075,0,92.4976,72.9294,116.8447,110.9186,55.1005
28/06/2016,89.2453,77.0655,65.6587,101.6532,94.1737,108.8161,0,92.4809,72.9551,116.8527,111.1497,55.0677
29/06/2016,89.1818,77.0655,65.6353,100.555,93.7908,108.6111,0,92.4809,72.9294,116.3279,110.297,54.9203
30/06/2016,89.3644,77.0655,65.7211,101.1188,93.9989,108.7307,0,92.506,72.9636,116.5506,110.7033,55.0514
1/7/2016,89.5568,77.0992,65.9038,103.2638,94.2472,108.8965,0,92.5244,72.9893,117.3723,112.2404,55.1121
5/7/2016,89.7953,77.0992,66.1303,105.0209,94.7639,109.1187,0,92.5077,73.0236,118.1606,113.6458,55.3172
6/7/2016,89.9622,77.0823,66.2475,105.2552,94.7806,109.076,0,92.4825,72.9893,118.1208,113.8294,55.2352
7/7/2016,89.8986,77.0992,66.1382,105.2991,94.6556,109.0503,0,92.5077,72.9551,117.9775,113.8214,55.2105
8/7/2016,90.0338,77.0823,66.31,106.3826,94.8389,109.076,0,92.4993,72.9551,118.288,114.6598,55.2515
11/7/2016,89.7953,77.0992,66.1147,105.2771,94.3389,108.6999,0,92.4825,72.8781,117.5873,113.6538,55.0792
12/7/2016,89.525,77.0655,65.8492,102.993,93.7806,108.4179,0,92.4909,72.8524,116.6159,111.7853,54.8742
13/07/2016,89.6521,77.0823,65.9663,104.34,94.0222,108.5204,0,92.4825,72.8695,117.213,113.1028,54.9644
14/07/2016,89.5726,77.0992,65.8648,102.4585,93.6305,108.341,0,92.4825,72.8268,116.4487,111.4579,54.8578
15/07/2016,89.2467,77.0823,65.6539,101.2212,93.2722,108.1358,0,92.4909,72.7925,115.7878,110.4998,54.7265
18/07/2016,89.2626,77.0823,65.6773,100.987,93.2472,108.1615,0,92.4909,72.8353,115.6365,110.396,54.7347
19/07/2016,89.4455,77.0992,65.7789,101.8728,93.4972,108.3153,0,92.4825,72.8438,116.1302,111.0188,54.8414
20/07/2016,89.3659,77.0992,65.7086,101.0529,93.3055,108.1871,0,92.4825,72.8096,115.7401,110.412,54.7347
21/07/2016,89.4455,77.0992,65.7867,101.1041,93.5138,108.3752,0,92.4909,72.8609,115.9231,110.6356,54.8004
22/07/2016,89.4614,77.0992,65.7945,101.58,93.4388,108.2726,0,92.4825,72.8353,115.9789,110.8272,54.7757
25/07/2016,89.358,77.0823,65.7554,101.4555,93.3639,108.1615,0,92.4909,72.7839,115.8594,110.7474,54.7019
26/07/2016,89.358,77.0823,65.7476,101.9094,93.4222,108.1871,0,92.4825,72.7925,115.963,110.923,54.7675
27/07/2016,89.6204,77.0992,65.9429,103.6152,93.8222,108.4521,0,92.4993,72.8438,116.6159,112.3044,54.907
28/07/2016,89.6124,77.0823,65.9038,103.3004,93.8722,108.5204,0,92.4909,72.8353,116.7034,112.0967,54.8988
29/07/2016,89.8509,77.0992,66.1147,104.5084,94.2306,108.7939,0,92.5077,72.9295,117.3165,113.031,55.0792
1/8/2016,89.6414,77.0823,65.9073,103.0515,93.9034,108.6271,0,92.5076,72.9046,116.705,111.8054,54.9676
2/8/2016,89.3786,77.0992,65.8447,101.4189,93.6781,108.5159,0,92.5076,72.8789,116.2584,110.6536,54.9183
3/8/2016,89.4742,77.0823,65.8447,101.5434,93.7282,108.61,0,92.4909,72.8874,116.2903,110.7176,54.9429
4/8/2016,89.6414,77.0823,65.9621,102.6635,93.9535,108.764,0,92.516,72.9388,116.6172,111.5495,55.0497
5/8/2016,89.3388,77.0823,65.743,101.1847,93.3693,108.2678,0,92.4993,72.8361,115.7879,110.3896,54.7869
8/8/2016,89.3946,77.0823,65.7508,101.3164,93.3193,108.2165,0,92.4825,72.8104,115.7959,110.5976,54.7376
9/8/2016,89.6255,77.0823,65.9387,102.7807,93.6531,108.4474,0,92.4993,72.8532,116.4179,111.6854,54.8772
10/8/2016,89.7291,77.0823,66.0247,103.359,93.9034,108.6014,0,92.5076,72.8874,116.665,112.1175,54.9676
11/8/2016,89.4901,77.0823,65.8526,101.9241,93.4528,108.2506,0,92.516,72.8189,116.0431,111.1176,54.7704
12/8/2016,89.7052,77.0823,66.0012,103.0808,93.7866,108.5159,0,92.5076,72.8703,116.6252,112.0535,54.9183
15/08/2016,89.5459,77.0823,65.8917,101.8435,93.5112,108.3362,0,92.516,72.8532,115.9873,110.9975,54.8279
16/08/2016,89.4901,77.0823,65.8604,101.5287,93.3526,108.1822,0,92.516,72.8275,115.7481,110.7016,54.7129
17/08/2016,89.6574,77.0823,65.9621,102.356,93.5028,108.2849,0,92.4993,72.8275,115.9713,111.3655,54.7869
18/08/2016,89.7848,77.0992,66.0326,102.4146,93.6697,108.4303,0,92.5245,72.8789,116.2345,111.5415,54.8854
19/08/2016,89.5857,77.0823,65.8995,101.8143,93.3526,108.1736,0,92.5245,72.8104,115.764,110.9576,54.7458
22/08/2016,89.7211,77.0823,65.9935,103.0149,93.5613,108.3276,0,92.5245,72.8189,116.2744,111.8935,54.8279
23/08/2016,89.745,77.0823,66.0247,103.154,93.5529,108.3362,0,92.5076,72.8275,116.2983,112.0135,54.7869
24/08/2016,89.7132,77.0992,66.0169,102.7953,93.5196,108.3362,0,92.5076,72.8104,116.1946,111.7494,54.8197
25/08/2016,89.6175,77.0823,65.9465,102.2242,93.3693,108.1736,0,92.5076,72.7847,115.8836,111.3255,54.7458
26/08/2016,89.4742,77.0823,65.7821,101.6459,93.0104,107.8656,0,92.5076,72.7162,115.4451,110.6775,54.5815
29/08/2016,89.7211,77.0992,66.0091,103.4835,93.3944,108.1309,0,92.516,72.759,116.0671,112.1574,54.7294
30/08/2016,89.6733,77.0992,65.9543,103.0003,93.386,108.1223,0,92.5076,72.7676,115.9953,111.7255,54.7211
31/08/2016,89.6574,77.0992,65.9073,102.971,93.2775,108.011,0,92.5076,72.759,116.0032,111.8854,54.6801
1/9/2016,89.7356,77.0992,65.9983,103.1174,93.4237,108.1421,0,92.5018,72.7933,116.1877,112.0089,54.7311
2/9/2016,89.6159,77.116,65.9042,102.0193,93.1814,108.0479,0,92.4934,72.7933,115.6527,111.0953,54.6735
6/9/2016,89.8073,77.116,66.1003,102.9197,93.616,108.4076,0,92.5353,72.8447,116.3554,111.9047,54.8627
7/9/2016,89.8552,77.0992,66.1081,102.8758,93.6661,108.3819,0,92.5186,72.8447,116.4672,111.8245,54.8791
8/9/2016,89.5441,77.0992,65.8572,100.9284,93.2065,108.0993,0,92.5102,72.7933,115.6049,110.4221,54.6817
9/9/2016,89.1531,77.116,65.567,98.5051,92.7635,107.8766,0,92.5186,72.7676,114.7265,108.603,54.5748
12/9/2016,89.2249,77.0823,65.5905,98.549,92.8471,107.9622,0,92.5018,72.7933,114.6945,108.6591,54.6242
13/09/2016,88.9775,77.0992,65.4023,96.9531,92.5045,107.8081,0,92.5102,72.7676,114.1196,107.425,54.509
14/09/2016,89.0892,77.0992,65.4885,96.9823,92.7134,107.9622,0,92.4934,72.8104,114.3352,107.5853,54.6077
15/09/2016,89.1451,77.0992,65.5435,96.5285,92.7385,108.0908,0,92.5018,72.8704,114.2235,107.1204,54.6406
16/09/2016,89.2089,77.0992,65.5984,97.59,92.8388,108.0822,0,92.5269,72.8361,114.5189,107.986,54.6406
19/09/2016,89.1371,77.0992,65.5513,97.1507,92.68,107.9965,0,92.5186,72.819,114.2634,107.6333,54.5913
20/09/2016,89.169,77.0992,65.567,97.6364,92.8221,108.0479,0,92.5521,72.8019,114.447,108.0099,54.6324
21/09/2016,89.3925,77.0992,65.7552,98.7786,92.9724,108.0993,0,92.5521,72.819,114.8383,108.8835,54.6899
22/09/2016,89.576,77.116,65.8885,99.9945,93.2483,108.1849,0,92.5521,72.8019,115.1976,109.7489,54.7475
23/09/2016,89.5521,77.116,65.8728,99.8546,93.2901,108.262,0,92.5772,72.8447,115.2056,109.6448,54.7886
26/09/2016,89.6637,77.116,65.9826,100.5841,93.5575,108.4419,0,92.594,72.8875,115.6208,110.342,54.8709
27/09/2016,89.7755,77.0992,66.061,101.6674,93.7163,108.519,0,92.5521,72.8961,116.0599,111.1514,54.9449
28/09/2016,89.7995,77.0992,66.061,101.2989,93.6745,108.4419,0,92.5856,72.8875,115.9561,110.9109,54.8709
29/09/2016,89.7995,77.0992,66.0689,101.7484,93.733,108.5275,0,92.5772,72.9132,116.1239,111.1914,54.9285
30/09/2016,89.7036,77.116,65.9826,100.5694,93.499,108.3819,0,92.5689,72.8533,115.6368,110.1977,54.9202
3/10/2016,89.6021,77.0992,65.9127,100.1641,93.2814,108.2533,0,92.5295,72.8438,115.3601,109.8341,54.7926
4/10/2016,89.2984,77.116,65.6927,98.4101,92.8546,108.0133,0,92.5295,72.7838,114.6325,108.5496,54.6279
5/10/2016,89.1785,77.116,65.5827,97.769,92.6454,107.9018,0,92.5546,72.741,114.2567,108.0437,54.5538
6/10/2016,89.1785,77.116,65.5591,97.1574,92.453,107.7046,0,92.5295,72.741,113.9529,107.4417,54.4303
7/10/2016,89.1945,77.116,65.6141,97.1205,92.5868,107.8075,0,92.563,72.7667,114.0648,107.5139,54.5373
10/10/2016,89.1545,77.116,65.5434,96.1772,92.3441,107.6446,0,92.5378,72.7324,113.6011,106.8797,54.422
11/10/2016,89.0186,77.0992,65.4413,95.9635,92.319,107.6189,0,92.563,72.7238,113.5931,106.6389,54.422
12/10/2016,89.0506,77.116,65.4806,96.1036,92.319,107.636,0,92.5462,72.7238,113.5211,106.7432,54.4385
13/10/2016,89.1785,77.0992,65.5591,96.5752,92.5115,107.8161,0,92.5714,72.7496,113.9369,107.1446,54.5126
14/10/2016,89.0266,77.0992,65.4256,94.6223,92.227,107.7046,0,92.5714,72.7324,113.2413,105.6433,54.422
17/10/2016,89.1785,77.0992,65.567,95.6172,92.4279,107.8418,0,92.5714,72.7923,113.5691,106.3177,54.5291
18/10/2016,89.3224,77.0992,65.6534,95.9119,92.6119,107.9704,0,92.563,72.8182,113.8169,106.6629,54.5785
19/10/2016,89.3703,77.116,65.7006,96.0593,92.6538,107.9875,0,92.5798,72.8182,113.9209,106.7512,54.595
20/10/2016,89.3383,77.0992,65.6612,96.0151,92.5701,107.9018,0,92.5546,72.7838,113.8729,106.8636,54.5538
21/10/2016,89.3943,77.0992,65.7163,96.3467,92.6705,107.9275,0,92.5714,72.801,113.9849,107.0242,54.5703
24/10/2016,89.2584,77.0992,65.622,95.853,92.545,107.8332,0,92.5798,72.7753,113.681,106.5586,54.5126
25/10/2016,89.2584,77.0992,65.622,96.0446,92.5283,107.8332,0,92.5798,72.7753,113.7609,106.8395,54.4961
26/10/2016,89.0825,77.116,65.5042,95.374,92.3274,107.7303,0,92.5798,72.7496,113.3932,106.117,54.455
27/10/2016,88.8587,77.0992,65.3234,93.738,92.0094,107.5502,0,92.563,72.7667,112.8015,104.961,54.3562
28/10/2016,88.8587,77.116,65.292,93.399,92.0262,107.6532,0,92.5798,72.7667,112.7375,104.7281,54.3809
31/10/2016,88.9706,77.1329,65.3627,94.3496,92.1015,107.7046,0,92.6049,72.8182,113.0014,105.3704,54.4138
1/11/2016,88.9226,77.116,65.3414,94.3276,92.1048,107.7947,0,92.6016,72.819,113.0319,105.3784,54.4624
2/11/2016,89.0267,77.1329,65.4044,94.8655,92.3814,107.9664,0,92.5848,72.8619,113.3601,105.8369,54.5531
3/11/2016,88.9066,77.116,65.3651,93.7748,92.3227,107.9836,0,92.6016,72.8704,113.1359,105.0245,54.5614
4/11/2016,89.0907,77.1329,65.4832,94.8802,92.6076,108.1638,0,92.61,72.8962,113.4882,105.9656,54.6356
7/11/2016,88.9866,77.116,65.3965,93.8854,92.2222,107.8891,0,92.5764,72.8704,112.9758,105.0647,54.4624
8/11/2016,88.8425,77.1329,65.2785,93.1411,91.8954,107.6402,0,92.5931,72.7933,112.5995,104.6384,54.3388
9/11/2016,88.0176,77.0992,64.633,87.7393,90.4959,106.9107,0,92.5931,72.6989,110.1334,100.1984,53.8936
10/11/2016,87.6572,77.0992,64.3574,85.816,89.9512,106.636,0,92.5345,72.6732,109.3727,98.7184,53.6957
11/11/2016,87.497,77.0655,64.2393,85.1601,89.7668,106.4558,0,92.5428,72.6732,109.1405,98.1634,53.605
14/11/2016,87.1446,77.0992,63.9952,84.6737,89.2472,106.0953,0,92.5428,72.5617,108.3799,97.5761,53.3742
15/11/2016,87.2087,77.116,64.0818,85.2559,89.2472,106.0438,0,92.5428,72.5874,108.5801,98.0588,53.4402
16/11/2016,87.4008,77.116,64.2157,86.3392,89.331,106.0438,0,92.5512,72.5788,108.7882,98.9436,53.4237
17/11/2016,87.0725,77.1329,63.9559,84.5558,88.9372,105.8292,0,92.568,72.5702,108.0276,97.4877,53.267
18/11/2016,86.7922,77.116,63.7984,84.3568,88.5433,105.5717,0,92.5512,72.5274,107.5632,97.2062,53.0856
21/11/2016,86.8643,77.0992,63.7906,84.5926,88.6188,105.5888,0,92.5597,72.5188,107.7954,97.4475,53.1433
22/11/2016,86.9444,77.0992,63.8456,84.4305,88.7025,105.6919,0,92.5428,72.5016,107.7633,97.4153,53.1763
23/11/2016,86.64,77.0992,63.6803,84.0547,88.3841,105.3743,0,92.5428,72.4587,107.4111,97.0372,53.0362
25/11/2016,86.6321,77.116,63.704,84.2684,88.3087,105.3914,0,92.5764,72.4501,107.323,97.182,52.9785
28/11/2016,86.9364,77.0992,63.8536,85.0569,88.7109,105.606,0,92.5764,72.4931,107.8754,97.898,53.1681
29/11/2016,87.0325,77.0992,63.9008,85.5654,88.8031,105.6747,0,92.568,72.5016,108.0676,98.3082,53.1763
30/11/2016,86.6881,77.0992,63.6803,83.5093,88.2081,105.3485,0,92.5428,72.4759,107.0748,96.7156,53.0114
1/12/2016,86.4024,77.1346,63.4437,82.4924,87.8716,105.1604,0,92.5571,72.4415,106.4758,95.6943,52.9206
2/12/2016,86.6753,77.1178,63.6725,83.1703,88.266,105.4783,0,92.5907,72.5188,107.0531,96.3956,53.0362
5/12/2016,86.7475,77.1178,63.7514,83.1925,88.2325,105.401,0,92.5571,72.5188,106.9729,96.2908,53.0279
6/12/2016,86.7314,77.1346,63.7435,82.9861,88.266,105.4869,0,92.5907,72.5016,107.0772,96.2183,53.0114
7/12/2016,86.9561,77.1346,63.8933,83.9589,88.5598,105.6845,0,92.5487,72.5274,107.4861,97.0403,53.1518
8/12/2016,86.7956,77.1346,63.7671,82.4924,88.2241,105.5212,0,92.5487,72.5188,106.8446,95.8958,53.061
9/12/2016,86.5308,77.1346,63.5778,81.0627,87.7709,105.2549,0,92.5571,72.5102,106.0749,94.703,52.8876
12/12/2016,86.4506,77.1178,63.5068,81.1143,87.7877,105.2721,0,92.5571,72.4844,106.1551,94.8803,52.9041
13/12/2016,86.5629,77.1346,63.5778,81.7481,87.838,105.2463,0,92.5571,72.4759,106.3154,95.2188,52.8711
14/12/2016,86.0895,77.1346,63.2544,80.6188,87.1079,104.6363,0,92.5487,72.3386,105.3131,94.1549,52.5822
15/12/2016,85.9852,77.1346,63.1598,81.2043,86.8646,104.4129,0,92.5739,72.3043,105.273,94.6304,52.4418
16/12/2016,86.0413,77.1178,63.215,81.1283,86.9737,104.5331,0,92.599,72.3386,105.249,94.4128,52.4831
19/12/2016,86.266,77.1346,63.3806,82.3527,87.3765,104.8167,0,92.6158,72.3729,105.9867,95.4284,52.6317
20/12/2016,86.1858,77.1178,63.3885,81.8279,87.1919,104.7308,0,92.6158,72.3815,105.682,94.9529,52.6069
21/12/2016,86.3703,77.1346,63.4832,82.231,87.3345,104.7995,0,92.6243,72.4158,105.8423,95.372,52.673
22/12/2016,86.3695,77.1178,63.4397,82.1321,87.2967,104.7866,0,92.6158,72.4339,105.7597,95.2015,52.6117
23/12/2016,86.3937,77.1178,63.4713,82.1854,87.3808,104.8812,0,92.6158,72.4339,105.9042,95.3954,52.7028
27/12/2016,86.3293,77.1346,63.4239,81.8736,87.2547,104.7436,0,92.6158,72.3995,105.6794,95.0883,52.6117
28/12/2016,86.4661,77.1329,63.582,82.7633,87.5741,104.9672,0,92.6075,72.4253,106.2736,95.7833,52.7524
29/12/2016,86.7314,77.1498,63.756,82.9458,87.843,105.2166,0,92.6242,72.5026,106.4985,96.1227,52.8601
30/12/2016,86.9084,77.116,63.8904,83.212,88.1036,105.3715,0,92.6158,72.5283,106.7555,96.2681,52.9097
3/1/2017,86.9968,77.1498,63.8983,83.8204,88.0616,105.3457,0,92.641,72.4682,106.892,96.6803,52.9511
4/1/2017,87.021,77.1498,63.9458,84.1626,88.1624,105.4145,0,92.6326,72.4854,107.1249,97.052,52.9677
5/1/2017,87.3829,77.1329,64.27,86.2767,88.734,105.7327,0,92.6242,72.5369,108.0164,98.5712,53.1746
6/1/2017,87.0934,77.1498,64.0169,85.0676,88.3305,105.4402,0,92.6494,72.4768,107.398,97.6661,53.0339
9/1/2017,87.2381,77.1498,64.1751,86.0486,88.6667,105.6467,0,92.6662,72.5369,107.928,98.45,53.1663
10/1/2017,87.214,77.1329,64.1593,85.9345,88.6247,105.6639,0,92.6578,72.5111,107.928,98.3854,53.1498
11/1/2017,87.3186,77.1498,64.1909,86.4441,88.7256,105.6639,0,92.6578,72.5455,108.0244,98.7167,53.1994
12/1/2017,87.3507,77.1498,64.2067,86.041,88.776,105.7672,0,92.6662,72.5713,108.0886,98.4985,53.2243
13/01/2017,87.1979,77.1498,64.104,85.4326,88.5827,105.6037,0,92.6662,72.5369,107.7754,98.0298,53.1001
17/01/2017,87.4955,77.1498,64.3017,86.619,89.0282,105.965,0,92.6578,72.5885,108.45,99.0561,53.3402
18/01/2017,87.1175,77.1329,63.9695,85.2501,88.3978,105.5005,0,92.6662,72.5197,107.5104,97.7873,53.0753
19/01/2017,86.8923,77.1329,63.8588,84.4972,88.0616,105.3371,0,92.6747,72.494,107.0607,97.1166,52.9345
20/01/2017,86.9245,77.1498,63.9062,84.2082,88.1036,105.4574,0,92.6747,72.5369,107.0205,96.9227,52.9594
23/01/2017,87.1657,77.1329,64.0802,85.2653,88.5659,105.7843,0,92.683,72.6056,107.663,97.8924,53.216
24/01/2017,87.029,77.1329,63.9853,84.5276,88.2297,105.5607,0,92.6662,72.5627,107.149,97.2216,53.0173
25/01/2017,86.7958,77.1498,63.7955,82.961,87.7926,105.3027,0,92.6578,72.5455,106.4825,96.0014,52.8932
